Persona:int,ComunaOrigen:int,ComunaDestino:int
26430202,326,96
26430202,96,326
26431101,326,326
26431101,326,326
26431102,326,326
26431102,326,326
26431103,326,334
26431103,334,326
26431104,326,326
26431104,326,326
26431105,326,327
26431105,327,326
26432101,326,326
26432101,326,326
26432101,326,70
26432101,70,326
26432102,326,329
26432103,326,329
26432104,326,329
26433101,326,326
26433101,326,326
26434102,326,326
26434102,326,326
26434103,326,92
26434103,92,326
26435002,326,0
26435002,0,326
26436001,326,70
26436001,70,326
26436001,326,100
26436001,100,326
26436002,326,326
26436002,326,326
26436002,326,326
26436002,326,326
26436003,326,93
26436003,93,326
26436004,326,70
26436004,70,326
26436004,326,100
26436004,100,326
26438101,326,96
26438101,96,326
26438102,326,0
26438102,0,326
26438105,326,326
26438105,326,326
26439101,326,70
26439101,70,326
26439102,326,336
26439102,336,326
26440001,326,326
26440001,326,326
26440001,326,326
26440001,326,326
26440003,326,0
26440003,0,326
26441101,326,70
26441101,70,326
26441102,326,98
26441102,98,326
26441103,326,103
26441103,103,326
26441104,326,326
26441104,326,326
26441106,326,326
26441106,326,326
26442101,326,326
26442101,326,326
26442102,326,328
26442102,328,326
26442104,326,72
26442104,72,326
26443201,326,92
26443201,92,326
26443202,326,79
26443202,79,326
26443203,326,330
26443203,330,326
26444301,326,326
26444301,326,326
26444303,326,329
26444303,329,326
26445101,326,96
26445101,96,326
26445102,326,326
26445102,326,326
26445103,326,326
26445103,326,326
26446001,326,71
26446001,71,326
26446003,326,326
26446003,326,326
26446003,326,326
26446003,326,326
26446004,326,326
26446004,326,326
26447101,326,0
26447101,0,326
26447102,326,326
26447102,326,326
26448101,326,326
26448101,326,326
26448102,326,326
26448102,326,326
26449101,326,98
26449101,98,326
26449102,326,326
26449102,326,326
26449102,326,326
26449102,326,326
26449103,326,96
26449103,96,326
26449104,326,326
26449104,326,326
26449105,326,326
26449105,326,326
26449105,326,326
26449105,326,326
26450001,326,326
26450001,326,326
26450002,326,326
26450002,326,326
26451001,326,326
26451001,326,326
26451001,326,326
26451001,326,326
26452101,326,96
26452101,96,326
26453101,326,326
26453101,326,326
26453102,326,96
26453102,96,326
26454101,326,329
26454101,329,326
26454101,326,72
26454101,72,326
26454102,326,334
26454102,334,326
26454102,326,72
26454102,72,326
26455301,326,97
26455301,97,326
26455303,326,326
26455303,326,326
26455305,326,326
26455305,326,326
26457302,326,70
26457302,70,70
26457302,70,70
26457302,70,326
26458201,326,326
26458201,326,326
26458202,326,326
26458202,326,326
26460101,326,326
26460101,326,326
26461201,326,0
26461201,0,326
26461202,326,0
26461202,0,326
26462101,326,333
26462101,333,326
26462104,326,326
26462104,326,326
26463101,326,326
26463101,326,326
26464004,326,0
26464004,0,326
26464005,326,323
26464005,323,326
26465301,326,70
26465301,70,326
26465302,326,96
26465302,96,326
26465303,326,323
26465303,323,326
26466301,326,999
26466302,326,72
26466302,72,326
26466302,326,326
26466302,326,326
26466302,326,326
26466302,326,326
26466303,326,326
26466303,326,326
26466304,326,72
26466304,72,326
26468101,326,96
26468101,96,326
26468102,326,96
26468102,96,326
26470101,326,326
26470102,326,326
26470103,326,85
26470103,85,326
26470104,326,93
26470104,93,326
26470105,326,72
26470105,72,326
26471002,326,326
26471002,326,326
26471003,326,327
26471005,326,326
26471006,326,71
26471006,71,326
26471102,326,0
26471102,0,0
26471103,326,0
26471103,0,326
26471105,326,0
26471105,0,326
26471106,326,71
26471106,71,326
26472101,326,96
26472101,96,326
26472102,326,0
26472103,326,96
26472103,96,326
26473101,326,326
26473101,326,326
26473102,326,71
26473102,71,326
26473102,326,326
26474001,326,326
26474001,326,326
26474001,326,93
26474001,93,93
26474001,93,93
26474001,93,326
26475101,326,326
26475101,326,326
26475101,326,326
26475101,326,326
26475102,326,95
26475102,95,326
26475102,326,326
26475102,326,326
26475103,326,326
26475103,326,326
26475103,326,326
26475103,326,326
26475104,326,326
26475104,326,326
26476101,326,338
26476101,338,338
26476101,338,338
26476101,338,326
26476102,326,326
26476102,326,326
26476102,326,326
26476102,326,326
26476103,326,326
26476103,326,326
26476103,326,326
26476104,326,326
26476104,326,326
26476104,326,326
26476104,326,326
26477101,326,96
26477101,96,326
26477102,326,70
26477102,70,326
26477102,326,326
26477102,326,326
26477103,326,323
26477103,323,323
26477103,323,323
26477103,323,326
26477104,326,326
26477104,326,326
26477105,326,326
26477105,326,326
26477105,326,326
26477105,326,326
26478201,326,326
26478201,326,326
26478202,326,95
26478202,95,326
26478204,326,82
26478204,82,326
26478205,326,326
26478205,326,326
26478205,326,326
26478205,326,326
26478206,326,98
26478206,98,326
26478206,326,326
26478206,326,326
26479201,326,0
26479201,0,326
26479201,326,326
26479201,326,326
26480101,326,326
26480101,326,326
26480102,326,94
26480102,94,326
26481101,326,97
26481101,97,326
26481103,326,97
26481103,97,326
26481106,326,326
26481106,326,326
26483001,326,96
26483001,96,326
26484102,326,70
26484102,70,326
26485101,326,93
26485101,93,326
26486301,326,76
26486301,76,326
26486301,326,0
26486301,0,326
26487101,326,70
26487101,70,326
26488101,326,326
26488101,326,326
26488102,326,96
26488102,96,326
26488103,326,326
26488103,326,326
26489101,326,326
26489101,326,326
26489102,326,91
26489102,91,326
26490101,326,333
26490101,333,326
26490102,326,333
26490102,333,326
26491102,326,326
26491102,326,326
26491103,326,326
26491103,326,326
26491104,326,326
26491104,326,326
26491105,326,326
26491105,326,326
26492201,326,96
26492201,96,326
26492202,326,326
26492202,326,326
26493101,326,326
26493101,326,326
26493103,326,70
26493103,70,326
26494101,326,71
26494101,71,326
26494102,326,326
26494102,326,326
26494103,326,326
26494103,326,326
26495202,326,326
26495202,326,326
26495202,326,326
26495202,326,97
26495202,97,326
26495202,326,70
26495202,70,70
26495202,70,70
26495202,70,326
26495202,326,97
26495202,97,326
26495203,326,70
26495203,70,70
26495203,70,326
26495203,326,97
26495203,97,326
26495204,326,326
26495204,326,326
26496301,326,326
26496301,326,326
26496301,326,326
26496301,326,326
26496302,326,326
26496302,326,326
26496302,326,326
26496302,326,326
26496302,326,326
26496302,326,326
26496303,326,322
26496303,322,326
26496304,326,333
26496304,333,326
26496305,326,323
26496305,323,326
26496305,326,96
26496305,96,326
26496306,326,96
26496306,96,96
26496306,96,326
26496306,326,326
26496306,326,326
26496307,326,338
26496307,338,326
26496308,326,70
26496308,70,326
26496309,326,96
26496309,96,326
26497101,326,93
26497101,93,326
26497102,326,326
26497102,326,326
26497102,326,326
26498101,326,326
26498101,326,326
26498102,326,326
26498102,326,326
26498103,326,326
26498103,326,326
26498104,326,326
26498104,326,326
26498105,326,326
26498105,326,326
26499101,326,96
26499101,96,326
26499102,326,91
26499102,91,326
26499104,326,326
26499104,326,326
26500101,326,326
26500101,326,326
26500104,326,326
26500104,326,326
26501301,326,70
26501301,70,326
26501302,326,76
26501302,76,326
26501303,326,96
26501303,96,326
26502101,326,98
26502101,98,326
26502103,326,326
26502103,326,326
26502104,326,326
26502104,326,326
26503101,326,326
26503101,326,326
26503102,326,70
26503103,326,93
26503103,93,326
26503104,326,96
26503104,96,326
26503105,326,95
26503105,95,326
26504101,326,97
26504101,97,326
26504102,326,71
26504102,71,326
26505102,326,326
26505102,326,326
26506301,326,335
26506301,335,326
26506301,326,335
26506301,335,326
26506301,326,95
26506301,95,326
26506302,326,72
26506302,72,326
26506303,326,94
26506303,94,326
26506303,326,326
26506304,326,97
26506304,97,326
26506306,326,97
26506306,97,326
26507101,326,71
26507101,71,326
26507102,326,70
26507102,70,326
26507103,326,326
26507103,326,326
26508101,326,72
26508101,72,326
26508102,326,96
26508102,96,326
26509101,0,326
26509104,326,0
26509104,0,326
26510101,326,326
26510101,326,326
26510102,326,97
26510102,97,326
26510103,326,0
26510103,0,326
26511101,326,326
26511101,326,326
26511102,326,70
26511102,70,326
26511103,326,326
26511103,326,326
26512101,326,96
26512101,96,326
26512103,326,96
26512103,96,326
26513101,326,70
26513101,70,326
26513102,326,70
26513102,70,326
26513103,326,326
26513103,326,326
26513104,326,70
26513104,70,326
26513105,326,326
26513105,326,326
26514101,93,95
26514101,95,326
26515101,326,96
26515101,96,326
26516201,326,95
26516201,95,326
26516202,326,82
26516202,82,82
26516202,82,82
26516202,82,326
26516203,326,82
26516203,82,82
26516203,82,82
26516203,82,326
26516204,326,72
26516204,72,72
26516204,72,72
26516204,72,326
26516205,326,326
26516205,326,326
26517101,326,326
26517101,326,326
26518101,326,326
26518101,326,326
26518102,326,91
26518102,91,326
26519101,326,326
26519101,326,326
26519102,326,332
26519103,326,330
26519103,330,326
26519104,326,331
26519104,331,326
26520102,326,93
26520102,93,326
26521001,326,92
26521001,92,326
26521002,326,326
26521002,326,326
26521003,326,326
26521003,326,326
26521004,326,326
26521004,326,326
26522001,326,326
26522001,326,326
26522001,326,97
26522001,97,326
26522002,326,97
26522002,97,326
26522002,326,93
26522002,93,326
26522002,326,326
26522003,326,326
26522003,326,326
26523101,326,326
26523101,326,326
26523101,326,326
26523101,326,326
26523103,326,326
26523103,326,326
26524102,326,0
26524102,0,326
26524103,326,0
26524103,0,326
26525101,326,96
26525101,96,326
26525102,326,326
26525102,326,326
26525104,326,70
26525104,70,326
26526001,326,93
26526001,93,326
26527002,326,326
26527002,326,326
26527002,326,326
26527002,326,326
26527003,326,93
26527003,93,326
26528001,326,326
26528001,326,93
26528001,93,326
26528002,326,326
26528002,326,93
26528002,93,326
26528002,326,326
26528003,326,326
26528003,326,93
26528003,93,326
26528004,326,326
26528004,326,93
26528004,93,326
26529001,327,326
26529001,326,326
26529002,327,97
26529002,97,326
26529003,327,0
26529003,0,326
26529004,327,97
26529004,97,326
26529005,327,326
26529005,326,326
26529006,327,326
26529006,326,326
26530001,326,322
26530001,322,326
26530003,326,326
26530003,326,326
26530004,326,96
26530004,96,326
26530005,326,326
26530005,326,326
26531101,326,96
26531101,96,96
26531101,96,96
26531101,96,326
26531102,326,70
26531102,70,326
26531103,326,334
26531103,334,326
26532101,326,0
26532101,0,326
26532102,326,70
26532102,70,326
26532103,326,326
26532103,326,326
26533102,326,70
26533102,70,326
26533103,326,0
26533103,0,326
26534102,326,331
26534103,326,0
26534103,0,326
26534104,326,335
26534105,326,0
26535101,326,326
26535101,326,326
26535102,326,97
26535102,97,326
26535103,326,93
26535103,93,326
26535105,326,326
26535105,326,326
26536001,326,70
26536001,70,326
26536002,326,70
26536002,70,326
26537001,326,326
26537001,326,326
26537002,326,326
26537002,326,326
26537002,326,326
26537002,326,326
26537003,326,95
26537003,95,326
26537005,326,326
26537005,326,326
26537006,326,326
26537006,326,326
26540102,326,72
26540106,326,326
26540106,326,326
26541101,326,0
26541101,0,326
26542201,326,326
26542201,326,70
26542201,70,326
26542202,326,70
26542202,70,326
26542203,326,326
26542203,326,326
26542204,326,326
26542204,326,326
26543201,326,334
26543201,334,326
26543201,326,326
26543201,326,326
26543202,326,326
26543202,326,326
26543203,326,326
26543203,326,326
26543203,326,326
26543203,326,326
26544101,326,98
26544101,98,326
26544103,326,326
26544103,326,326
26545101,326,326
26545101,326,326
26545102,326,326
26545102,326,326
26545103,326,72
26545103,72,72
26545103,72,72
26545103,72,326
26545104,326,329
26545104,329,326
26545105,326,70
26545105,70,326
26546101,326,329
26546101,329,326
26546102,326,326
26546102,326,326
26546103,326,70
26546103,70,326
26546104,326,96
26546104,96,326
26546105,326,326
26546105,326,326
26546106,326,326
26546106,326,326
26546107,326,326
26546107,326,326
26547101,326,70
26547101,70,326
26548101,326,326
26548101,326,326
26548101,326,96
26548101,96,326
26549001,326,326
26549001,326,326
26549002,326,326
26549002,326,326
26549004,326,326
26549004,326,326
26550202,326,97
26550202,97,326
26550202,326,326
26550202,326,326
26550202,326,326
26551201,326,97
26551201,97,326
26551202,95,326
26551202,326,335
26552001,326,326
26552001,326,326
26552001,326,326
26552001,326,326
26552003,326,96
26552003,96,326
26553201,326,98
26553201,98,326
26553201,326,326
26553201,326,326
26553203,326,330
26553203,330,326
26553203,326,326
26553203,326,326
26553204,326,326
26553204,326,326
26554002,326,96
26554002,96,326
26554003,326,93
26554003,93,326
26554004,326,96
26554004,96,326
26554004,326,96
26554004,96,326
26554005,326,98
26554005,98,98
26554005,98,326
26554006,326,98
26554006,98,98
26554006,98,326
26555101,326,71
26555101,71,326
26555102,326,96
26555102,96,326
26556201,326,96
26556201,96,326
26556202,326,326
26556202,326,326
26556202,326,326
26556202,326,326
26556202,326,326
26556202,326,326
26556202,326,326
26556202,326,326
26556203,326,326
26556203,326,326
26556203,326,326
26556203,326,326
26556204,326,326
26556204,326,326
26557201,326,97
26557201,97,326
26558101,326,0
26558101,0,326
26558103,326,0
26558103,0,326
26559102,326,70
26559102,70,326
26559103,326,326
26559103,326,326
26559104,326,96
26559105,326,70
26559105,70,326
26559106,326,96
26559106,96,326
26559107,326,96
26559107,96,326
26560001,326,326
26560001,326,326
26560001,326,326
26560001,326,326
26560002,326,93
26560002,93,326
26560003,326,326
26560003,326,326
26561101,338,326
26561101,326,338
26561102,338,327
26561102,327,338
26562101,326,96
26562101,96,326
26563101,326,326
26563101,326,326
26563102,326,96
26563102,96,326
26564101,326,96
26564101,96,326
26564102,326,96
26564102,96,326
26564103,326,326
26564103,326,326
26565101,326,326
26565101,326,326
26565102,326,326
26565102,326,326
26565103,326,335
26565103,335,326
26566103,326,70
26566103,70,326
26566104,326,70
26566104,70,326
26566105,326,326
26566105,326,326
26567302,326,100
26567302,100,326
26568101,326,70
26568101,70,326
26568101,326,326
26568102,326,326
26568102,326,326
26569001,326,91
26569001,91,91
26569001,91,326
26569002,326,326
26569002,326,326
26569002,326,326
26569002,326,326
26569002,326,327
26569002,327,326
26569003,326,326
26569003,326,326
26570101,326,326
26570101,326,326
26571101,326,326
26571101,326,326
26572001,326,95
26572001,95,326
26572002,326,70
26572002,70,326
26572003,326,72
26572003,72,326
26572004,326,0
26572004,0,326
26573101,326,326
26573101,326,326
26573102,326,70
26573102,70,326
26574001,326,82
26574001,82,326
26574003,326,97
26574003,97,326
26574004,326,326
26574004,326,326
26574005,326,326
26574005,326,326
26575101,326,329
26575101,329,326
26575102,326,326
26575102,326,326
26575103,326,326
26575103,326,326
26576001,326,95
26576001,95,326
26576002,326,326
26576002,326,326
26577002,326,326
26577002,326,326
26577003,326,96
26577003,96,326
26577004,326,70
26577004,70,326
26578101,326,0
26578101,0,326
26578102,326,0
26578102,0,326
26578103,326,326
26578103,326,326
26578104,326,326
26578104,326,326
26578105,326,326
26578105,326,326
26578106,326,326
26578106,326,326
26579101,326,338
26579101,338,326
26579102,326,70
26579102,70,326
26579103,326,97
26579103,97,326
26579104,326,327
26579104,327,326
26579105,326,326
26579105,326,326
26580001,326,326
26580001,326,326
26580002,326,326
26580002,326,326
26580003,326,326
26580003,326,326
26581101,326,96
26581101,96,326
26581102,326,93
26581102,93,326
26582101,326,326
26582101,326,326
26583101,326,96
26583101,96,326
26583102,326,96
26583102,96,326
26583103,326,96
26583103,96,326
26584001,326,326
26584001,326,326
26584002,326,329
26584002,329,326
26584003,326,330
26584003,330,326
26586301,326,71
26586301,71,326
26587001,326,0
26587001,0,326
26587002,326,326
26587002,326,326
26587003,326,326
26587003,326,326
26588101,326,326
26588101,326,326
26588102,326,72
26588102,72,326
26588103,326,326
26588103,326,326
26588104,326,322
26588104,322,326
26588106,326,326
26588106,326,326
26589001,326,70
26589001,70,326
26589002,326,326
26589002,326,326
26589003,326,95
26589003,95,326
26589004,326,95
26589004,95,71
26589004,71,95
26589004,95,326
26589005,326,326
26589005,326,326
26589005,326,97
26589005,97,326
26589007,326,326
26589007,326,326
26589008,326,326
26589008,326,326
26590101,326,71
26590101,71,326
26590104,326,326
26590104,326,326
26590105,326,326
26590105,326,326
26591202,326,326
26591202,326,326
26592001,326,72
26592001,72,326
26592002,326,70
26592002,70,326
26592003,326,98
26592003,98,326
26593201,326,97
26593201,97,326
26593202,326,0
26593203,326,333
26593203,333,326
26593204,326,331
26593204,331,326
26593205,326,326
26593205,326,326
26594201,326,72
26594201,72,326
26594202,326,70
26594202,70,326
26595201,326,326
26595201,326,326
26595201,326,326
26595201,326,326
26595202,326,96
26595202,96,326
26595202,326,326
26595202,326,326
26595202,326,326
26595202,326,326
26595202,326,326
26595202,326,326
26595202,326,326
26595202,326,326
26595203,326,96
26595203,96,326
26595203,326,322
26595203,322,326
26595204,326,96
26595204,96,326
26596201,326,96
26596201,96,326
26596201,326,96
26596201,96,326
26596202,326,326
26596202,326,326
26596202,326,326
26596202,326,326
26596203,326,70
26596203,70,70
26596203,70,326
26596204,326,72
26596204,72,329
26596204,329,326
26596205,326,96
26596205,96,326
26599101,70,70
26599101,70,70
26599103,70,70
26599103,70,70
26599104,70,70
26599104,70,70
26600103,70,72
26600103,72,70
26601101,70,70
26601101,70,70
26601101,70,70
26601101,70,70
26601102,70,70
26601102,70,70
26601104,70,93
26601104,93,70
26602101,70,70
26602101,70,70
26603101,70,335
26603101,335,70
26603102,70,70
26603102,70,70
26604101,70,70
26604101,70,70
26604101,70,70
26604101,70,70
26604102,70,0
26604102,0,70
26605102,70,70
26605102,70,70
26605102,70,70
26605102,70,70
26605103,70,70
26605103,70,70
26607201,70,70
26607201,70,70
26607201,70,70
26607201,70,70
26607201,70,72
26607201,72,70
26607201,70,70
26607201,70,70
26609101,70,70
26609101,70,70
26610102,70,331
26610102,331,70
26611201,70,70
26611201,70,70
26611201,70,70
26611202,70,70
26611202,70,70
26611202,70,70
26612201,70,329
26612201,329,70
26612201,70,70
26612201,70,70
26613201,70,70
26613201,70,70
26613202,70,70
26613202,70,70
26613202,70,70
26613203,70,70
26613203,70,70
26613204,70,70
26613204,70,70
26614201,70,72
26614201,72,70
26615101,70,330
26615101,330,70
26615102,70,70
26615102,70,70
26615103,70,70
26615103,70,70
26616101,70,70
26616101,70,70
26616101,70,70
26617101,70,70
26617101,70,70
26617102,70,93
